ndcg@10,recall@10,mrr,hitrate@10,n_queries,runtime_seconds,dataset,split_type,protocol,model,mode,status,tabpfn_version,k,max_train_queries,max_test_queries,seed,train_fraction,feature_set,phase2_group,source_path
0.8357674100254715,0.93,0.810125933706816,0.93,100.0,0.2688876659958623,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.9087096569156446,0.99,0.8833333333333333,0.99,100.0,22.85600337499636,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.8642182109641368,0.95,0.8429348845598845,0.95,100.0,19.42667174999951,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.9652586939854964,1.0,0.9539285714285712,1.0,100.0,0.2740243749867659,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.9547811458664504,1.0,0.9391666666666668,1.0,100.0,23.50466575002065,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.9782346581878776,1.0,0.9708333333333334,1.0,100.0,17.827144540991867,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.5022753684553574,0.69,0.4656893990082845,0.69,100.0,0.2722396670142188,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.5430812311777664,0.74,0.5000197471946697,0.74,100.0,22.294485792022897,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.5125764990713726,0.69,0.4800491242503626,0.69,100.0,17.83266291601467,movielens_100k,warm,context_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__warm__context_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.7956387029602121,0.91,0.7673384731883184,0.91,100.0,0.2198213749798014,movielens_100k,warm,global_popularity,catboost,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__warm__global_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.8304373968151443,0.92,0.8089269105077928,0.92,100.0,22.2604604169901,movielens_100k,warm,global_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__warm__global_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.8416049896671464,0.91,0.8274407799802538,0.91,100.0,17.80071675000363,movielens_100k,warm,global_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_000/movielens_100k__warm__global_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.75872118276262,0.93,0.7120702389715546,0.93,100.0,0.2727442500181496,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.7630929013505084,0.93,0.7177421369480192,0.93,100.0,21.95665445801569,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.772243063212646,0.92,0.7335413002030647,0.92,100.0,17.676938166987384,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.979642630869048,1.0,0.973095238095238,1.0,100.0,0.2752100419893395,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.9708067206361288,1.0,0.9614444444444444,1.0,100.0,22.452960083988728,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.9931546487678572,1.0,0.99125,1.0,100.0,17.656428499991307,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.5022753684553574,0.69,0.4656893990082845,0.69,100.0,0.2721880000026431,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.5430812311777664,0.74,0.5000197471946697,0.74,100.0,21.940368832991226,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.5125764990713726,0.69,0.4800491242503626,0.69,100.0,17.53873008300434,movielens_100k,warm,context_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__warm__context_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.7956387029602121,0.91,0.7673384731883184,0.91,100.0,0.2603640420129522,movielens_100k,warm,global_popularity,catboost,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__warm__global_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.8304373968151443,0.92,0.8089269105077928,0.92,100.0,21.972691166971345,movielens_100k,warm,global_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__warm__global_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.8416049896671464,0.91,0.8274407799802538,0.91,100.0,17.590184125001542,movielens_100k,warm,global_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_001/movielens_100k__warm__global_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.7278440949317813,0.83,0.7099417428976252,0.83,100.0,0.2596635000081733,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.8138689614540172,0.94,0.7780050505050505,0.94,100.0,22.774651082989298,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.842689867770592,0.96,0.8077171527303106,0.96,100.0,18.29345454100985,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.977175603032548,1.0,0.97,1.0,100.0,0.2641245830163825,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.9813092975357144,1.0,0.975,1.0,100.0,22.707510959007777,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.984306765580734,1.0,0.9791666666666664,1.0,100.0,19.713614500011317,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.5022753684553574,0.69,0.4656893990082845,0.69,100.0,0.3152502090088092,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.5430812311777664,0.74,0.5000197471946697,0.74,100.0,25.073088583012577,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.5125764990713726,0.69,0.4800491242503626,0.69,100.0,18.416799041995542,movielens_100k,warm,context_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__warm__context_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.7956387029602121,0.91,0.7673384731883184,0.91,100.0,0.2588787080021575,movielens_100k,warm,global_popularity,catboost,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__warm__global_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.8304373968151443,0.92,0.8089269105077928,0.92,100.0,24.90692641702481,movielens_100k,warm,global_popularity,tabpfn,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__warm__global_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.8416049896671464,0.91,0.8274407799802538,0.91,100.0,20.25683904098696,movielens_100k,warm,global_popularity,tabpfn_native,pointwise,ok,v2.5,20,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_020/seed_002/movielens_100k__warm__global_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.6669611510584881,0.79,0.6353700415617752,0.79,100.0,0.3471117500157561,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.8501372571219465,0.89,0.8440026767875739,0.89,100.0,103.23011112501264,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.85825297154231,0.94,0.8374745173408966,0.94,100.0,77.10437416599598,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.9678816693634346,0.99,0.9614957264957265,0.99,100.0,0.3555944160034414,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.995,1.0,0.9933333333333334,1.0,100.0,103.8854481659946,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.9906160631164486,1.0,0.9875,1.0,100.0,76.8532035840035,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.2634813974833415,0.34,0.2654615054473352,0.34,100.0,0.3394161660107784,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.2909545426072504,0.39,0.2831692452382378,0.39,100.0,101.95067233298325,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.27092162058601,0.35,0.2687181849967401,0.35,100.0,78.57619175000582,movielens_100k,warm,context_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__warm__context_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.6440223141805314,0.73,0.6302351682308405,0.73,100.0,0.4418779170082416,movielens_100k,warm,global_popularity,catboost,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__warm__global_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.7238760534647838,0.77,0.7180348189104703,0.77,100.0,104.15816191700289,movielens_100k,warm,global_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__warm__global_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.700087598478907,0.75,0.694797581857962,0.75,100.0,77.7331491659861,movielens_100k,warm,global_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_000/movielens_100k__warm__global_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.6268922337822757,0.74,0.6020386233350425,0.74,100.0,0.3905475419887807,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.7782787860755245,0.9,0.7456934669566248,0.9,100.0,101.05003679200308,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.6715304170895577,0.75,0.6603211656835881,0.75,100.0,77.42096850002417,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.9513092975357144,0.96,0.9510373467112596,0.96,100.0,0.341014957986772,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
1.0,1.0,1.0,1.0,100.0,101.31999887499842,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.9963092975357144,1.0,0.995,1.0,100.0,77.59707141699619,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.2634813974833415,0.34,0.2654615054473352,0.34,100.0,0.3471148329845164,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.2909545426072504,0.39,0.2831692452382378,0.39,100.0,101.08996750001096,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.27092162058601,0.35,0.2687181849967401,0.35,100.0,77.64978545799386,movielens_100k,warm,context_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__warm__context_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.6440223141805314,0.73,0.6302351682308405,0.73,100.0,0.3465097079752013,movielens_100k,warm,global_popularity,catboost,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__warm__global_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.7238760534647838,0.77,0.7180348189104703,0.77,100.0,101.69589233302396,movielens_100k,warm,global_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__warm__global_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.700087598478907,0.75,0.694797581857962,0.75,100.0,77.47481449999032,movielens_100k,warm,global_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,1,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_001/movielens_100k__warm__global_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.5407001677272318,0.66,0.514801819098291,0.66,100.0,0.3369797919876873,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.7652930229883748,0.87,0.7401412397543976,0.87,100.0,102.02162395900814,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.7012250563966066,0.84,0.6657027304964858,0.84,100.0,78.2964530410245,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.9635067113796274,0.98,0.9596309523809524,0.98,100.0,0.2984091660182457,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
1.0,1.0,1.0,1.0,100.0,101.92891520800184,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.9869253606521632,1.0,0.9825,1.0,100.0,81.85817983400193,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.2634813974833415,0.34,0.2654615054473352,0.34,100.0,0.4495692079945002,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.2909545426072504,0.39,0.2831692452382378,0.39,100.0,113.9483921249921,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.27092162058601,0.35,0.2687181849967401,0.35,100.0,77.95895808300702,movielens_100k,warm,context_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__warm__context_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.6440223141805314,0.73,0.6302351682308405,0.73,100.0,0.339549915981479,movielens_100k,warm,global_popularity,catboost,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__warm__global_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.7238760534647838,0.77,0.7180348189104703,0.77,100.0,109.26141966599972,movielens_100k,warm,global_popularity,tabpfn,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__warm__global_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
0.700087598478907,0.75,0.694797581857962,0.75,100.0,84.46938125000452,movielens_100k,warm,global_popularity,tabpfn_native,pointwise,ok,v2.5,50,100,100,2,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_050/seed_002/movielens_100k__warm__global_popularity__pointwise__tabpfn_native/movielens_100k/warm/results.csv
0.317281011868283,0.36,0.3176812440980235,0.36,100.0,0.5040422920137644,movielens_100k,item_cold,context_popularity,catboost,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__item_cold__context_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.8524191279476456,0.95,0.8252979422538246,0.95,100.0,382.8777109160146,movielens_100k,item_cold,context_popularity,tabpfn,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__item_cold__context_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.7756840971382164,0.97,0.7165043290043289,0.97,100.0,272.8903768750024,movielens_100k,item_cold,context_popularity,tabpfn_native,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__item_cold__context_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.9491356064076965,0.98,0.9406868686868688,0.98,100.0,0.5055348750029225,movielens_100k,item_cold,global_popularity,catboost,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__item_cold__global_popularity__pointwise__catboost/movielens_100k/item_cold/results.csv
0.99017782560806,1.0,0.987,1.0,100.0,381.9090675000043,movielens_100k,item_cold,global_popularity,tabpfn,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__item_cold__global_popularity__pointwise__tabpfn/movielens_100k/item_cold/results.csv
0.9906160631164486,1.0,0.9875,1.0,100.0,273.8072089579946,movielens_100k,item_cold,global_popularity,tabpfn_native,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__item_cold__global_popularity__pointwise__tabpfn_native/movielens_100k/item_cold/results.csv
0.1348558933676693,0.2,0.1353892554615444,0.2,100.0,0.5113405830052216,movielens_100k,warm,context_popularity,catboost,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__warm__context_popularity__pointwise__catboost/movielens_100k/warm/results.csv
0.1653732140834052,0.26,0.1588324326816719,0.26,100.0,382.6383099590021,movielens_100k,warm,context_popularity,tabpfn,pointwise,ok,v2.5,100,100,100,0,1.0,full,k_sensitivity,paper/results_phase2_pointwise_runs/k_sensitivity/k_100/seed_000/movielens_100k__warm__context_popularity__pointwise__tabpfn/movielens_100k/warm/results.csv
